2024/01/26 10:12:36 QueryId=0 Results=15 time=211ms
2024/01/26 10:12:36 QueryId=0 Results=3 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=60 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=14 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=61 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=14 time=218ms
2024/01/26 10:12:36 QueryId=0 Results=23 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=0 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=73 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=26 time=144ms
2024/01/26 10:12:36 QueryId=0 Results=25 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=11 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=13 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=3 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=21 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=2 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=79 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=9 time=0ms
2024/01/26 10:12:36 QueryId=0 Results=38 time=143ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=54ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=55ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=53ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=53ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=53ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=55ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=62ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=69ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:36 QueryId=1 Results=1 time=0ms
2024/01/26 10:12:37 QueryId=1 Results=1 time=57ms
2024/01/26 10:12:37 QueryId=1 Results=1 time=192ms
2024/01/26 10:12:37 QueryId=1 Results=1 time=51ms
2024/01/26 10:12:37 QueryId=1 Results=1 time=194ms
