2024/01/26 11:04:34 QueryId=0 Results=15 time=31ms
2024/01/26 11:04:34 QueryId=0 Results=3 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=60 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=14 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=61 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=14 time=38ms
2024/01/26 11:04:34 QueryId=0 Results=23 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=0 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=73 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=26 time=11ms
2024/01/26 11:04:34 QueryId=0 Results=25 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=11 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=13 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=3 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=21 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=2 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=79 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=9 time=0ms
2024/01/26 11:04:34 QueryId=0 Results=38 time=23ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=5ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=6ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=6ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=7ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=4ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=4ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=4ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=4ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=25ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=4ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=26ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=1 Results=1 time=7ms
2024/01/26 11:04:34 QueryId=2 Results=5989 time=89ms
2024/01/26 11:04:34 QueryId=2 Results=6624 time=106ms
2024/01/26 11:04:34 QueryId=2 Results=2447 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=7824 time=4ms
2024/01/26 11:04:34 QueryId=2 Results=3287 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=654 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=709 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=0 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=206 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=5104 time=1ms
2024/01/26 11:04:34 QueryId=2 Results=1682 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=2116 time=1ms
2024/01/26 11:04:34 QueryId=2 Results=508 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=4031 time=1ms
2024/01/26 11:04:34 QueryId=2 Results=6232 time=2ms
2024/01/26 11:04:34 QueryId=2 Results=21729 time=33ms
2024/01/26 11:04:34 QueryId=2 Results=5441 time=2ms
2024/01/26 11:04:34 QueryId=2 Results=3174 time=1ms
2024/01/26 11:04:34 QueryId=2 Results=2004 time=0ms
2024/01/26 11:04:34 QueryId=2 Results=4297 time=1ms
2024/01/26 11:04:34 QueryId=3 Results=3 time=17ms
2024/01/26 11:04:34 QueryId=3 Results=5 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=2 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=1 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=2 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=2 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=4 time=0ms
2024/01/26 11:04:34 QueryId=3 Results=3 time=0ms
