2024/05/20 10:47:38 Fetching files in bucket s3graphtest10oz--use1-az6--x-s3
2024/05/20 10:47:38 Fetched 173 objects
2024/05/20 10:47:41 QueryId=5 Results=1 time=8ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=8ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=8ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=8ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=8ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=13ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=18ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=20ms
2024/05/20 10:47:41 QueryId=5 Results=7 time=23ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=24ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=16ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=17ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=19ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=16ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=16ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=21ms
2024/05/20 10:47:41 QueryId=5 Results=9 time=37ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=28ms
2024/05/20 10:47:41 QueryId=5 Results=1 time=44ms
2024/05/20 10:47:41 QueryId=5 Results=13 time=33ms
{"S3Fetches":7245,"cacheHits":4310,"inFlightHits":186,"prefetcherHits":20}
2024/05/20 10:47:41 QueryId=6 Results=1 time=68ms
2024/05/20 10:47:41 QueryId=6 Results=1 time=77ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=92ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=96ms
2024/05/20 10:47:42 QueryId=6 Results=5 time=97ms
2024/05/20 10:47:42 QueryId=6 Results=8 time=112ms
2024/05/20 10:47:42 QueryId=6 Results=6 time=113ms
2024/05/20 10:47:42 QueryId=6 Results=8 time=114ms
2024/05/20 10:47:42 QueryId=6 Results=5 time=82ms
2024/05/20 10:47:42 QueryId=6 Results=8 time=110ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=14ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=83ms
2024/05/20 10:47:42 QueryId=6 Results=2 time=99ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=117ms
2024/05/20 10:47:42 QueryId=6 Results=1 time=58ms
2024/05/20 10:47:42 QueryId=6 Results=9 time=428ms
2024/05/20 10:47:42 QueryId=6 Results=7 time=430ms
2024/05/20 10:47:42 QueryId=6 Results=5 time=380ms
2024/05/20 10:47:42 QueryId=6 Results=6 time=444ms
2024/05/20 10:47:42 QueryId=6 Results=6 time=447ms
{"S3Fetches":7597,"cacheHits":4630,"inFlightHits":188,"prefetcherHits":20}
